Duration,Credit_Amount,Installment_Rate,Residence_Since,Age,Existing_Credits,Num_Dependents,Risk,age_young,age_middle,age_senior,credit_low,credit_medium,credit_high,duration_short,duration_medium,duration_long,credit_duration_ratio,credit_age_ratio,age_credit_interaction,Status_Account_A11,Status_Account_A12,Status_Account_A13,Status_Account_A14,Credit_History_A30,Credit_History_A31,Credit_History_A32,Credit_History_A33,Credit_History_A34,Purpose_A40,Purpose_A41,Purpose_A410,Purpose_A42,Purpose_A43,Purpose_A44,Purpose_A45,Purpose_A46,Purpose_A48,Purpose_A49,Savings_A61,Savings_A62,Savings_A63,Savings_A64,Savings_A65,Employment_A71,Employment_A72,Employment_A73,Employment_A74,Employment_A75,Personal_Status_A91,Personal_Status_A92,Personal_Status_A93,Personal_Status_A94,Other_Debtors_A101,Other_Debtors_A102,Other_Debtors_A103,Property_A121,Property_A122,Property_A123,Property_A124,Other_Plans_A141,Other_Plans_A142,Other_Plans_A143,Housing_A151,Housing_A152,Housing_A153,Job_A171,Job_A172,Job_A173,Job_A174,Telephone_A191,Telephone_A192,Foreign_Worker_A201,Foreign_Worker_A202
24,2957,4,4,63,2,1,0,0,0,1,0,1,0,0,1,0,118.28,46.203125,186.291,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
24,2611,4,3,46,2,1,0,0,1,0,0,1,0,0,1,0,104.44,55.5531914893617,120.106,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
36,5179,4,2,29,1,1,1,0,1,0,0,0,1,0,0,1,139.97297297297297,172.63333333333333,150.191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
21,2993,3,2,28,2,1,0,0,1,0,0,1,0,0,1,0,136.04545454545453,103.20689655172414,83.804,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
18,1943,4,4,23,1,1,1,1,0,0,1,0,0,0,1,0,102.26315789473684,80.95833333333333,44.689,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
24,1559,4,4,50,1,1,0,0,1,0,1,0,0,0,1,0,62.36,30.568627450980394,77.95,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0
18,3422,4,4,47,3,2,0,0,1,0,0,1,0,0,1,0,180.10526315789474,71.29166666666667,160.834,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0
21,3976,2,3,35,1,1,0,0,1,0,0,1,0,0,1,0,180.72727272727272,110.44444444444444,139.16,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
18,6761,2,4,68,2,1,1,0,0,1,0,0,1,0,1,0,355.8421052631579,97.98550724637681,459.748,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
24,1249,4,2,28,1,1,0,0,1,0,1,0,0,0,1,0,49.96,43.06896551724138,34.972,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
9,1364,3,4,59,1,1,0,0,1,0,1,0,0,1,0,0,136.4,22.733333333333334,80.476,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
12,709,4,4,57,1,1,1,0,1,0,1,0,0,1,0,0,54.53846153846154,12.224137931034482,40.413,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
20,2235,4,2,33,2,1,1,0,1,0,1,0,0,0,1,0,106.42857142857143,65.73529411764706,73.755,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
24,4042,3,4,43,2,1,0,0,1,0,0,1,0,0,1,0,161.68,91.86363636363636,173.806,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
15,1471,4,4,35,2,1,0,0,1,0,1,0,0,0,1,0,91.9375,40.861111111111114,51.485,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0
18,1442,4,4,32,2,2,1,0,1,0,1,0,0,0,1,0,75.89473684210526,43.696969696969695,46.144,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0
36,10875,2,2,45,2,2,0,0,1,0,0,0,1,0,0,1,293.9189189189189,236.41304347826087,489.375,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
24,1474,4,3,33,1,1,0,0,1,0,1,0,0,0,1,0,58.96,43.35294117647059,48.642,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
10,894,4,3,40,1,1,0,0,1,0,1,0,0,1,0,0,81.27272727272727,21.804878048780488,35.76,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
15,3343,4,2,28,1,1,0,0,1,0,0,1,0,0,1,0,208.9375,115.27586206896552,93.604,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0
15,3959,3,2,29,1,1,1,0,1,0,0,1,0,0,1,0,247.4375,131.96666666666667,114.811,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
9,3577,1,2,26,1,2,0,0,1,0,0,1,0,1,0,0,357.7,132.4814814814815,93.002,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
24,5804,4,2,27,2,1,0,0,1,0,0,0,1,0,1,0,232.16,207.28571428571428,156.708,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
18,2169,4,2,28,1,1,1,0,1,0,1,0,0,0,1,0,114.15789473684211,74.79310344827586,60.732,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
24,2439,4,4,35,1,1,1,0,1,0,1,0,0,0,1,0,97.56,67.75,85.365,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
27,4526,4,2,32,2,2,0,0,1,0,0,1,0,0,0,1,161.64285714285714,137.15151515151516,144.832,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0
10,2210,2,2,25,1,1,1,0,1,0,1,0,0,1,0,0,200.9090909090909,85.0,55.25,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
15,2221,2,4,20,1,1,0,1,0,0,1,0,0,0,1,0,138.8125,105.76190476190476,44.42,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
18,2389,4,1,27,1,1,0,0,1,0,1,0,0,0,1,0,125.73684210526316,85.32142857142857,64.503,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
12,3331,2,4,42,1,1,0,0,1,0,0,1,0,1,0,0,256.2307692307692,77.46511627906976,139.902,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
36,7409,3,2,37,2,1,0,0,1,0,0,0,1,0,0,1,200.24324324324326,194.97368421052633,274.133,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
12,652,4,4,24,1,1,0,1,0,0,1,0,0,1,0,0,50.15384615384615,26.08,15.648,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
36,7678,2,4,40,2,1,0,0,1,0,0,0,1,0,0,1,207.51351351351352,187.26829268292684,307.12,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
6,1343,1,4,46,2,2,0,0,1,0,1,0,0,1,0,0,191.85714285714286,28.574468085106382,61.778,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
24,1382,4,1,26,2,1,0,0,1,0,1,0,0,0,1,0,55.28,51.18518518518518,35.932,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
15,874,4,1,24,1,1,0,1,0,0,1,0,0,0,1,0,54.625,34.96,20.976,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
12,3590,2,2,29,1,2,0,0,1,0,0,1,0,1,0,0,276.15384615384613,119.66666666666667,104.11,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
11,1322,4,4,40,2,1,0,0,1,0,1,0,0,1,0,0,110.16666666666667,32.24390243902439,52.88,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
18,1940,3,4,36,1,1,0,0,1,0,1,0,0,0,1,0,102.10526315789474,52.432432432432435,69.84,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
36,3595,4,2,28,1,1,0,0,1,0,0,1,0,0,0,1,97.16216216216216,123.96551724137932,100.66,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
9,1422,3,2,27,1,1,1,0,1,0,1,0,0,1,0,0,142.2,50.785714285714285,38.394,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0
30,6742,2,3,36,2,1,0,0,1,0,0,0,1,0,0,1,217.48387096774192,182.21621621621622,242.712,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
24,7814,3,3,38,1,1,0,0,1,0,0,0,1,0,1,0,312.56,200.35897435897436,296.932,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
24,9277,2,4,48,1,1,0,0,1,0,0,0,1,0,1,0,371.08,189.3265306122449,445.296,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0
30,2181,4,4,36,2,1,0,0,1,0,1,0,0,0,0,1,70.35483870967742,58.945945945945944,78.516,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
18,1098,4,4,65,2,1,0,0,0,1,1,0,0,0,1,0,57.78947368421053,16.636363636363637,71.37,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
24,4057,3,3,43,1,1,1,0,1,0,0,1,0,0,1,0,162.28,92.20454545454545,174.451,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
12,795,4,4,53,1,1,1,0,1,0,1,0,0,1,0,0,61.15384615384615,14.722222222222221,42.135,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
24,2825,4,3,34,2,2,0,0,1,0,0,1,0,0,1,0,113.0,80.71428571428571,96.05,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0
48,15672,2,2,23,1,1,1,1,0,0,0,0,1,0,0,1,319.83673469387753,653.0,360.456,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
36,6614,4,4,34,2,1,0,0,1,0,0,0,1,0,0,1,178.75675675675674,188.97142857142856,224.876,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
28,7824,3,4,40,2,2,0,0,1,0,0,0,1,0,0,1,269.7931034482759,190.82926829268294,312.96,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
27,2442,4,4,43,4,2,0,0,1,0,1,0,0,0,0,1,87.21428571428571,55.5,105.006,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
15,1829,4,4,46,2,1,0,0,1,0,1,0,0,0,1,0,114.3125,38.91489361702128,84.134,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
12,2171,4,4,38,2,1,0,0,1,0,1,0,0,1,0,0,167.0,55.666666666666664,82.498,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
36,5800,3,4,34,2,1,0,0,1,0,0,0,1,0,0,1,156.75675675675674,165.71428571428572,197.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
18,1169,4,3,29,2,1,0,0,1,0,1,0,0,0,1,0,61.526315789473685,38.96666666666667,33.901,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
36,8947,3,2,31,1,2,0,0,1,0,0,0,1,0,0,1,241.8108108108108,279.59375,277.357,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
21,2606,4,4,28,1,1,0,0,1,0,0,1,0,0,1,0,118.45454545454545,89.86206896551724,72.968,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
12,1592,3,2,35,1,1,0,0,1,0,1,0,0,1,0,0,122.46153846153847,44.22222222222222,55.72,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
15,2186,1,4,33,1,1,0,0,1,0,1,0,0,0,1,0,136.625,64.29411764705883,72.138,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
18,4153,2,3,42,1,1,1,0,1,0,0,1,0,0,1,0,218.57894736842104,96.5813953488372,174.426,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
16,2625,2,4,43,1,1,1,0,1,0,0,1,0,0,1,0,154.41176470588235,59.65909090909091,112.875,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
20,3485,2,4,44,2,1,0,0,1,0,0,1,0,0,1,0,165.95238095238096,77.44444444444444,153.34,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
36,10477,2,4,42,2,1,0,0,1,0,0,0,1,0,0,1,283.1621621621622,243.65116279069767,440.034,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
15,1386,4,2,40,1,1,0,0,1,0,1,0,0,0,1,0,86.625,33.80487804878049,55.44,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
24,1278,4,1,36,1,1,0,0,1,0,1,0,0,0,1,0,51.12,34.54054054054054,46.008,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
12,1107,2,2,20,1,2,0,1,0,0,1,0,0,1,0,0,85.15384615384616,52.714285714285715,22.14,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
21,3763,2,2,24,1,1,0,1,0,0,0,1,0,0,1,0,171.04545454545453,150.52,90.312,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
36,3711,2,2,27,1,1,0,0,1,0,0,1,0,0,0,1,100.29729729729729,132.53571428571428,100.197,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
15,3594,1,2,46,2,1,0,0,1,0,0,1,0,0,1,0,224.625,76.46808510638297,165.324,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
9,3195,1,2,33,1,1,0,0,1,0,0,1,0,1,0,0,319.5,93.97058823529412,105.435,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
36,4454,4,4,34,2,1,0,0,1,0,0,1,0,0,0,1,120.37837837837837,127.25714285714285,151.436,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
24,4736,2,4,25,1,1,1,0,1,0,0,1,0,0,1,0,189.44,182.15384615384616,118.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
30,2991,2,4,25,1,1,0,0,1,0,0,1,0,0,0,1,96.48387096774194,115.03846153846153,74.775,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
11,2142,1,2,28,1,1,0,0,1,0,1,0,0,1,0,0,178.5,73.86206896551724,59.976,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
24,3161,4,2,31,1,1,1,0,1,0,0,1,0,0,1,0,126.44,98.78125,97.991,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
48,18424,1,2,32,1,1,1,0,1,0,0,0,1,0,0,1,376.0,558.3030303030303,589.568,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
10,2848,1,2,32,1,2,0,0,1,0,0,1,0,1,0,0,258.90909090909093,86.3030303030303,91.136,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
6,14896,1,4,68,1,1,1,0,0,1,0,0,1,1,0,0,2128.0,215.8840579710145,1012.928,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0
24,2359,1,1,33,1,1,1,0,1,0,1,0,0,0,1,0,94.36,69.38235294117646,77.847,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
24,3345,4,2,39,1,1,1,0,1,0,0,1,0,0,1,0,133.8,83.625,130.455,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
18,1817,4,2,28,2,1,0,0,1,0,1,0,0,0,1,0,95.63157894736842,62.6551724137931,50.876,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0
